SampleName,Phylogroup,Subphylogroup,Lineage,NewTreeTipLabel,type,subtype,GeneCount,GeneNames
5PB3F_24YB20,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3F_24YB21,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3F_24YB21,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3F_24YB21,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3F_24YB21,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3F_24YB21,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3F_24YB23,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3F_24YB23,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3F_24YB23,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
5PB3F_24YB23,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3F_24YB6,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3F_24YB6,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3F_24YB6,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
5PB3F_24YB6,D,D.1,acera61,Family 5 - Adult 2 - Lineage 61 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB49,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB49,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB49,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB49,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB49,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,PsyrTA,PsyrTA,1,PsyrTA__PsyrA
5PB3K_24YB50,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB51,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB51,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB51,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB51,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB51,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB55,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB55,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB55,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB55,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB55,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB57,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB57,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB57,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB57,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB61,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB61,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB61,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB61,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB61,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB62,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB62,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB62,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB62,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB62,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB65,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB65,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB65,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB65,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB65,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB66,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB66,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB66,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB66,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB66,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB69,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB69,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB69,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB69,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB69,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB71,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3K_24YB71,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB71,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3K_24YB71,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3K_24YB71,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3K_24YB72,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3K_24YB72,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB27,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3N_24YB27,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB27,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3N_24YB27,D,D.1,acera52,Family 5 - Adult 2 - Lineage 52 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3N_24YB33,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB33,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB34,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB34,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB35,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,AbiD,AbiD,1,AbiD__AbiD
5PB3N_24YB35,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB35,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
5PB3N_24YB35,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
5PB3N_24YB35,H,H.1,acera64,Family 5 - Adult 2 - Lineage 64 - TP3,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
5PB3N_24YB40,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB40,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB41,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB41,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB43,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB43,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB44,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB44,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
5PB3N_24YB47,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
5PB3N_24YB47,A,A.3,acera53,Family 5 - Adult 2 - Lineage 53 - TP3,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0438,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0438,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0439,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0439,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0441,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0441,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0444,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0444,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0445,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0445,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0446,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0446,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0448,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0448,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0450,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0450,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0451,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0451,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0452,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0452,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0455,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0455,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0456,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0456,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0458,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0458,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0459,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0459,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0460,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0460,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0461,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0461,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0680,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0680,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1C_X0681,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1C_X0681,A,A.3,acera45,Family 6 - Chlid 1 - Lineage 45 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF35,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF35,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF36,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF36,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF37,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF37,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF39,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF39,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF41,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF41,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF42,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF42,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF43,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF43,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF44,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF44,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF47,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF47,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF48,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF48,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF49,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF49,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF50,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF50,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF51,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF51,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF53,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF53,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF54,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
6AA1F_AF54,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
6AA1F_AF55,E,E.1,acera42,Family 6 - Chlid 1 - Lineage 42 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
