SampleName,type,subtype,protein
7AB3K_X1908,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA1C_X0655,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1992,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A04,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1994,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1C_S1D04,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1040,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2N_S1D71,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1771,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1048,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE12,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE18,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA49,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC82,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0914,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4F_25YD9,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A53,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA34,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A61,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4C_25YD91,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE5,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA11,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1756,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1970,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1920,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1915,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH42,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_12_16YB_B1212,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1957,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE42,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1087,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A09,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1028,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1727,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1C_S1C36,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A03,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA5,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE39,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X0833,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA71,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1042,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA21,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1993,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X1411,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1906,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1K_X1274,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1921,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH40,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1C_S1C27,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE7,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE71,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1802,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA16,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1255,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA35,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A46,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3F_X1707,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1K_S1C63,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3K_X1701,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1K_S1B13,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A30,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1076,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1901,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_15_16YB_C315,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA36,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1755,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC66,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1963,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1975,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4C_25YA84,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1951,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE22,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3C_X1944,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3C_X1933,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A14,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE73,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1974,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0901,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA39,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA55,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1038,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1723,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1952,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1954,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X1410,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1916,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA52,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE86,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1950,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1045,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE2,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1967,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1033,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4N_25YD48,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE58,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1777,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1K_X1191,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1960,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE11,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PB4K_16YC60,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE21,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1990,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4N_25YD45,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3F_24YA1,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1968,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1969,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1256,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4K_25YD54,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA30,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC68,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A38,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1986,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1175,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA56,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA49,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_9_16YB_B49,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC86,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA46,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE1,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC83,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2N_S1D53,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA62,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC73,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1K_S1B16,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH26,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A45,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1786,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA29,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC84,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1176,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1741,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4N_9YC12,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1914,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC92,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE79,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1K_S1B06,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1988,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE19,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3F_24YA19,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1037,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA53,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1254,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1961,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1793,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1733,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA10,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1032,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE95,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1904,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE8,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC73,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z01_50_23YDC_E250,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA61,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A06,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1039,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE55,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA42,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1036,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A11,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH39,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE44,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA28,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1902,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE76,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH38,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE54,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0902,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1966,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE14,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1044,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA24,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1031,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE77,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA37,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC72,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A23,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1K_S1C57,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_18_16YB_C618,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE72,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA31,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3N_Z05_36_16YB_D1236,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A21,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A59,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC74,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1088,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A52,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_4_16YB_A64,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA50,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA1C_X0638,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA33,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2AB1C_X0332,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A56,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1905,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1775,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE93,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0922,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1090,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1927,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA51,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC1_S-84,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1924,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1789,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1926,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA28,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA29,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X1405,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1794,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA39,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1029,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4F_25YD20,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE17,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4N_25YD41,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_8_16YB_B38,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA42,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1917,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH30,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE3,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3N_Z05_26_16YB_D226,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X0848,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE96,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1955,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH35,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0907,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A43,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1F_25YH5,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1958,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3F_24YA9,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1080,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4N_25YA38,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA60,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC93,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4F_25YD17,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A12,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA1N_PN46,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3F_25YE4,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1907,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z05_1_16YB_A21,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE29,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1F_X0924,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1913,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA3,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4F_25YD11,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA35,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA26,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE36,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4F_25YA4,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1962,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE41,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A16,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3F_24YA13,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A22,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4N_25YD35,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA36,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1C_S1C26,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1K_S1B15,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A42,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH41,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1K_S1B04,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1C_S1C32,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A72,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1F_S1A19,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PA3F_Z01_54_23YDC_E654,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1981,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1F_X1314,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_9YC79,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA51,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1N_S1B33,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1919,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA60,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1979,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2N_S1D66,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1046,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3K_24YA56,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3N_25YE34,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
1AA3N_X1837,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE69,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1N_X1034,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC1F_S1A27,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
0CC2K_S1A66,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA40,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE57,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1K_X1079,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC81,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB1N_X1185,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE52,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1964,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB1N_25YH47,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PB4C_25YD85,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AC4C_23YAC76,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE74,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1N_S1B27,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB4K_25YA66,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8AB3N_24YA25,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3C_X1780,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
2PB1C_S1D06,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA1C_X0834,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3N_X1985,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7AB3K_X1909,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE67,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1735,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3C_25YE91,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
7PA3N_X1726,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE59,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
8PA3K_25YE68,Cas,CAS_Class1-Subtype-I-E,Cas__cas7_I-E_16
